gene_id	mean	pc1	bias_aware	gene_uncertainty
ENSG00000004455	0.7391066915065618	6.335304513111579	0.7391066915065618	0.9435230074967789
ENSG00000004468	0.4033117215638006	5.532124628845888	0.4033117215638006	1.260672830514265
ENSG00000004478	0.7299441900484397	5.791670773877107	0.7299441900484397	0.8386751961839041
ENSG00000004487	0.34074204535546937	3.182701231143292	0.34074204535546937	0.6547999935113207
ENSG00000004534	0.2577489546302746	1.837094452287095	0.2577489546302746	0.6378504645008762
ENSG00000004660	-0.3501263742327244	-3.9044290267752984	-0.3501263742327244	0.740124989760957
ENSG00000004700	0.4804565788366181	4.358150350626417	0.4804565788366181	1.054841619334343
ENSG00000004766	-0.04392253852069741	-0.52369792217818	-0.04392253852069741	0.3850448212761275
ENSG00000004777	0.5363055176770858	3.8268296864354543	0.5363055176770858	1.0487873738453257
ENSG00000004779	0.9132154504987441	6.886348093826424	0.9132154504987441	0.9547548361934761
ENSG00000004799	-0.5696294026580385	-7.160414303246896	-0.5696294026580385	1.2635223257189372
ENSG00000004838	0.08134931787363649	-0.06700239253686985	0.08134931787363649	0.9734702086174718
ENSG00000004848	-0.049095123068756366	-1.6388653761021088	-0.049095123068756366	0.5653662645052981
ENSG00000004864	0.34791561302892393	3.265575383484097	0.34791561302892393	0.7449907183492823
ENSG00000004866	-0.004272691423642178	-0.023159127636313268	-0.004272691423642178	0.5324983665538847
ENSG00000004897	-0.3017571632541933	-1.3817042576170078	-0.3017571632541933	0.42970746170176055
ENSG00000004939	0.24838180685041236	1.9482105268327565	0.24838180685041236	0.4711224486354205
ENSG00000004948	0.06123334765505596	0.19808284611428553	0.06123334765505596	0.09424241662576414
ENSG00000004961	-0.1351530408314573	-0.8916921646939535	-0.1351530408314573	0.4930213455543953
ENSG00000004975	0.14452010290689762	1.6075559661862948	0.14452010290689762	0.4908400948808944
ENSG00000005007	0.09572740268887449	0.051536199458734326	0.09572740268887449	0.5024725981302846
ENSG00000005020	0.7604193923145708	6.624597670626548	0.7604193923145708	1.1995035230459177
ENSG00000005022	0.9346199257431684	7.656174257468092	0.9346199257431684	0.9719524978422098
ENSG00000005059	0.7418206417240018	6.367259746884403	0.7418206417240018	0.8026095165121582
ENSG00000005073	-0.8760081263298043	-9.097815582397953	-0.8760081263298043	1.246862937526482
ENSG00000005075	1.2028327607837845	8.716122218272552	1.2028327607837845	1.1630801894279321
ENSG00000005100	-0.3689748607131354	-1.851379354494265	-0.3689748607131354	0.4512567567778
ENSG00000005102	-0.734371929191236	-6.946682066636073	-0.734371929191236	0.9125368158319931
ENSG00000005108	-0.3000696550612672	-3.65094082009402	-0.3000696550612672	0.6790733264835563
ENSG00000005156	0.18419859760742463	1.9256822200310169	0.18419859760742463	0.5897063155816875
ENSG00000005175	0.11646413472478216	1.8388205261893356	0.11646413472478216	0.7117946434460823
ENSG00000005187	0.7071402739056126	5.395057136318921	0.7071402739056126	0.936868620004574
ENSG00000005189	0.37096892745370497	2.9951720904788304	0.37096892745370497	1.0496378382827702
ENSG00000005194	0.4092246442067769	3.4688650364315254	0.4092246442067769	0.6518629216769057
ENSG00000005206	0.7615137038899912	5.469149445413952	0.7615137038899912	1.0451875010368703
ENSG00000005238	-0.7054100612189631	-6.672908941349747	-0.7054100612189631	0.8413646626236314
ENSG00000005243	1.2298336162727155	10.257504951192406	1.2298336162727155	1.470398072495166
ENSG00000005249	0.701465664078837	5.628550264341467	0.701465664078837	0.905642427169017
ENSG00000005302	0.45940951327220975	3.792118587908639	0.45940951327220975	0.6456278720116794
ENSG00000005339	-0.6584402472038182	-5.617027128320084	-0.6584402472038182	0.731352551295804
ENSG00000005379	0.12641981155185555	0.34745027961866426	0.12641981155185555	1.365138610084077
ENSG00000005436	0.16002757146471433	1.4260927666292793	0.16002757146471433	0.6035345575416015
ENSG00000005448	1.0245476144166492	8.392273022944066	1.0245476144166492	1.2174752241625302
ENSG00000005469	0.07735762360416938	1.6773872312401095	0.07735762360416938	0.7892264388708601
ENSG00000005471	0.19318685952659548	1.7004196046884492	0.19318685952659548	0.4335402741952237
ENSG00000005483	-0.6715758589561686	-6.306940524239528	-0.6715758589561686	0.893680209642212
ENSG00000005486	0.7750811845723719	4.997368996259737	0.7750811845723719	0.8828008301063839
ENSG00000005513	-0.21842287611394992	-3.3321770760349665	-0.21842287611394992	0.8239969035899756
ENSG00000005700	-0.20974508574496448	-0.8537093426693813	-0.20974508574496448	0.6251510361002408
ENSG00000005801	-0.4221609733415087	-3.844621209408358	-0.4221609733415087	0.6377083104637821
ENSG00000005810	-0.3345414904495769	-2.2252678929902387	-0.3345414904495769	0.5067855809007781
ENSG00000005812	-0.7525248631728744	-6.149758536415438	-0.7525248631728744	0.6681143977393365
ENSG00000005882	0.6958473028321206	5.351479152961708	0.6958473028321206	0.8523607437388381
ENSG00000005884	0.3212847067062347	2.903523322758508	0.3212847067062347	0.8835410147160034
ENSG00000005889	-0.8841392900861984	-8.201548240550295	-0.8841392900861984	0.9931380739633119
ENSG00000005893	1.0527970359682743	7.881451065719562	1.0527970359682743	1.1543455055795973
ENSG00000005961	0.548370464045905	4.52667723327859	0.548370464045905	1.0199247129179647
ENSG00000006007	0.5168743052904998	4.01595283352197	0.5168743052904998	0.6581810495114997
ENSG00000006015	1.0495515023085757	9.418065729038709	1.0495515023085757	1.5112276099990836
ENSG00000006016	0.6457024255926028	4.408119761977353	0.6457024255926028	0.6828148907029513
ENSG00000006025	0.09471491436579886	0.03612861282352163	0.09471491436579886	0.9590109458284959
ENSG00000006042	1.1509045526707347	8.633293693046236	1.1509045526707347	1.0332308445317022
ENSG00000006047	0.7666334940429874	6.975253537652429	0.7666334940429874	1.2449981539535966
ENSG00000006062	-1.0869785752198255	-9.779040726484018	-1.0869785752198255	1.1637051207380484
ENSG00000006071	0.032030113023604034	1.3721907318250866	0.032030113023604034	0.8049298947825315
ENSG00000006118	0.9079929916237328	6.489223935544901	0.9079929916237328	0.8221918167944944
ENSG00000006125	0.9882487575740657	7.583379343391649	0.9882487575740657	0.9881186188272993
ENSG00000006128	0.23268868973050005	2.8840060292181646	0.23268868973050005	1.008241725459226
ENSG00000006194	-0.6400458156575568	-7.463943076410103	-0.6400458156575568	1.1314591731561754
ENSG00000006210	-0.7857540224060671	-7.530877143978121	-0.7857540224060671	1.1975429452418582
ENSG00000006282	0.9661423840237663	7.664458215469026	0.9661423840237663	1.13062929782603
ENSG00000006283	0.32961841306438144	2.2220433266675537	0.32961841306438144	0.44572365013774157
ENSG00000006327	-0.5432269836706278	-5.470236484523126	-0.5432269836706278	0.8840100633298115
ENSG00000006377	-0.6966008590717732	-7.42863899643642	-0.6966008590717732	1.0129914398378712
ENSG00000006432	-0.8206278947603303	-7.227727680349658	-0.8206278947603303	0.8440955703591074
ENSG00000006451	0.09087664405926907	0.36036061863580426	0.09087664405926907	0.6773525446964439
ENSG00000006453	0.07908550296837126	0.9852522874966477	0.07908550296837126	0.3220222016543931
ENSG00000006459	-0.5730188991731787	-4.552325230839321	-0.5730188991731787	0.5811889415475165
ENSG00000006468	-0.27875339272585326	-1.3457073391261163	-0.27875339272585326	0.47995008371839953
ENSG00000006530	0.38395685960552567	3.5556109729554013	0.38395685960552567	0.6913597523176555
ENSG00000006534	0.36504675172167367	3.2034936396045786	0.36504675172167367	0.7727265208047115
ENSG00000006576	0.2729018995936833	2.0439377939198935	0.2729018995936833	0.5891451710318357
ENSG00000006606	0.1135203687092196	0.9105804351292129	0.1135203687092196	0.3651051792023441
ENSG00000006607	-0.19516548601264544	-0.9780974483434909	-0.19516548601264544	0.41277948093158345
ENSG00000006611	0.4670602074418493	4.150724739882891	0.4670602074418493	0.8127983389218189
ENSG00000006625	0.970658254255975	7.266900532958965	0.970658254255975	1.0328052513237933
ENSG00000006634	-0.5502037034585086	-5.643977402622845	-0.5502037034585086	0.8301881215031881
ENSG00000006638	-0.28838629418795747	-1.8751985550785337	-0.28838629418795747	0.6718325636801975
ENSG00000006652	-0.3964265998963021	-5.467321126417415	-0.3964265998963021	0.9986156568665406
ENSG00000006695	-0.5206900074705633	-3.7314477353648803	-0.5206900074705633	0.5822731376462097
ENSG00000006704	-0.28706615560718474	-3.9312778054806525	-0.28706615560718474	0.723129883790164
ENSG00000006712	-0.12356540173261898	-0.9656839635242467	-0.12356540173261898	0.5389062768879536
ENSG00000006715	0.5955722980561255	6.014663351383484	0.5955722980561255	0.9769660321408903
ENSG00000006740	-0.13393421241818151	-0.5475008318080724	-0.13393421241818151	0.6149180129369579
ENSG00000006744	0.4830666276282395	3.8337061927474974	0.4830666276282395	0.6370475047015284
ENSG00000006747	0.9967419061852363	6.943538572105457	0.9967419061852363	1.104083186627443
ENSG00000006756	0.466991093662707	3.5576127539359073	0.466991093662707	0.5603091185274889
ENSG00000006757	0.8854088819410287	6.511727277688196	0.8854088819410287	0.9630145163110803
ENSG00000006831	-0.2548142479305735	-1.6418450250898908	-0.2548142479305735	0.5048782485757386
ENSG00000006837	-0.06682919371423773	-0.3489697053003327	-0.06682919371423773	0.6434767809665648
ENSG00000007038	1.0201147593704525	7.41136351465832	1.0201147593704525	1.0563027437543895
ENSG00000007047	-0.03566056066806857	0.07472028674488085	-0.03566056066806857	0.6102537412326362
ENSG00000007062	0.3213852343325287	2.619295695814366	0.3213852343325287	0.5235852746805301
ENSG00000007080	1.0454790051229963	8.981378489322854	1.0454790051229963	1.2574960757509879
ENSG00000007168	-0.18244521237268488	-1.6918926383534068	-0.18244521237268488	0.6367557556028957
ENSG00000007171	-0.22096368534155253	-1.8519011515860133	-0.22096368534155253	0.393550307005124
ENSG00000007202	0.5718740411350637	5.213088754798382	0.5718740411350637	0.8073676365190633
ENSG00000007237	0.10882372577681099	0.34120985219821115	0.10882372577681099	0.4013802182225846
ENSG00000007255	1.0261104259365819	9.474045064674469	1.0261104259365819	2.007293407326139
ENSG00000007264	0.8102686519621716	6.111609491261247	0.8102686519621716	0.740728604170465
ENSG00000007314	-0.14624948143789462	-1.878480387200355	-0.14624948143789462	0.32060052610090883
ENSG00000007341	0.13032870744544153	0.6366210856441342	0.13032870744544153	0.4652914697538494
ENSG00000007350	0.41322208083643486	4.717793659313368	0.41322208083643486	1.2033806319468137
ENSG00000007372	-0.5923667529117188	-5.797443368509444	-0.5923667529117188	0.8615255085448472
ENSG00000007376	-0.27801022014646315	-2.398647188467619	-0.27801022014646315	0.5962112484648149
ENSG00000007384	0.503258450622131	3.73117089276912	0.503258450622131	0.7674786259268814
ENSG00000007392	-0.12801990562208204	-1.806150944552594	-0.12801990562208204	0.6394191158524101
ENSG00000007402	0.4944258500111488	4.949415727128384	0.4944258500111488	1.082926530632203
ENSG00000007516	0.4077792528536631	3.2732867095430103	0.4077792528536631	0.6552132979098855
ENSG00000007520	0.4703662434733534	3.8842676548616453	0.4703662434733534	0.7058604543746176
ENSG00000007541	0.563229133319978	4.80525826030937	0.563229133319978	1.1369697466483637
ENSG00000007545	-0.5322541602754862	-4.519384568956784	-0.5322541602754862	0.5567227983378976
ENSG00000007866	-0.2396239280685338	-1.937292258742198	-0.2396239280685338	0.4761306531705268
ENSG00000007923	0.15350934846059874	2.1277794385367104	0.15350934846059874	0.5531232598587521
ENSG00000007944	-0.9466253363818854	-9.575724401273483	-0.9466253363818854	1.2600789983895058
ENSG00000007968	-0.5897532669793795	-5.758473921367859	-0.5897532669793795	0.797827045720481
ENSG00000008018	0.7536321049314767	5.865579068713048	0.7536321049314767	0.8455179986606363
ENSG00000008056	0.658293585099577	4.909886537205142	0.658293585099577	0.8843254608785837
ENSG00000008083	-0.6863819840004569	-6.0476941080307975	-0.6863819840004569	0.7433623688526965
ENSG00000008086	-0.7300912694876173	-5.203737857413418	-0.7300912694876173	0.6084504463646264
ENSG00000008128	0.3123641968720378	2.3044483605755657	0.3123641968720378	1.0299955678423574
ENSG00000008130	0.20636462771175337	2.6205206260271265	0.20636462771175337	0.5933704822893324
ENSG00000008256	-0.2714007949375688	-1.371561960069197	-0.2714007949375688	0.5624780740778708
ENSG00000008277	0.13840586283724443	0.5686382846762059	0.13840586283724443	0.5501989336415745
ENSG00000008282	0.2954645195364526	3.468624106271915	0.2954645195364526	0.7768185040484283
ENSG00000008283	0.40438862622365424	2.469203020150207	0.40438862622365424	0.6083738778323399
ENSG00000008294	0.08086430251511043	1.2461015756038918	0.08086430251511043	0.6512784604363092
ENSG00000008300	0.007016674014931084	-0.1834632638743266	0.007016674014931084	0.7525837136303108
ENSG00000008311	0.41421415641073384	4.923060603282529	0.41421415641073384	1.0680923718492275
ENSG00000008323	-0.3408394105593821	-3.232394144837029	-0.3408394105593821	0.521999588018195
ENSG00000008324	-0.5235609829073565	-4.594028789886256	-0.5235609829073565	0.6145805911384699
ENSG00000008382	0.6604878210983801	5.853172761215081	0.6604878210983801	1.0198721153513992
ENSG00000008394	1.331748401916625	10.315682580487262	1.331748401916625	1.3057622763164671
ENSG00000008405	-0.0049102909597411905	0.0559587098432246	-0.0049102909597411905	0.376505023097889
ENSG00000008441	-0.31227421766455327	0.24272844205523614	-0.31227421766455327	0.7557535631341945
ENSG00000008513	-0.9938387808826155	-8.865276003357991	-0.9938387808826155	1.084710647490658
ENSG00000008516	0.460084189743318	3.5081669335038503	0.460084189743318	0.6276295905171283
ENSG00000008517	0.8662789028152468	6.618510333034857	0.8662789028152468	0.9025406773680684
ENSG00000008710	0.33822729263797335	1.1377257782608685	0.33822729263797335	0.7693304585500675
ENSG00000008735	0.4752564220252539	4.362977435475243	0.4752564220252539	0.6216864329487
ENSG00000008838	0.5589485032392282	4.808339779602505	0.5589485032392282	1.0303613617382321
ENSG00000008853	-0.5307630048617694	-3.561590746060666	-0.5307630048617694	0.5039154146479218
ENSG00000008869	-0.09902742536077017	-1.6394808150708462	-0.09902742536077017	0.6092642325239617
ENSG00000008952	-0.02108915299047096	0.24981562538330018	-0.02108915299047096	0.514758725651661
ENSG00000008988	0.8625836550640963	6.989012544512412	0.8625836550640963	1.6532213992227487
ENSG00000009307	1.063267721516084	8.032732845044874	1.063267721516084	1.0440071752482278
ENSG00000009335	-0.11192002264609889	-0.3692268811109034	-0.11192002264609889	0.4291407962362141
ENSG00000009413	-0.5897625567960643	-5.790321450376426	-0.5897625567960643	0.7395269226429777
ENSG00000009694	0.1484479966432259	0.8496232653266182	0.1484479966432259	0.39385618396270305
ENSG00000009709	-0.21111213782689256	-2.204979781694785	-0.21111213782689256	0.35300518155033905
ENSG00000009724	0.08838323401560512	-1.2950267947112224	0.08838323401560512	0.8003447236316464
ENSG00000009780	-0.14667664087441712	-1.4392415460179921	-0.14667664087441712	0.5280014957273799
ENSG00000009790	-0.8448671153454341	-8.276957213709638	-0.8448671153454341	1.399705900054224
ENSG00000009830	0.4226979921432945	3.834335973461712	0.4226979921432945	0.7520657867892867
ENSG00000009844	0.21134721282576616	2.372739027741459	0.21134721282576616	0.681845012052962
ENSG00000009950	0.16428368809036747	1.9710701622232367	0.16428368809036747	1.223634641760311
ENSG00000009954	-0.39446680911865617	-2.589253850292981	-0.39446680911865617	0.6130080873968907
ENSG00000010017	-0.1671935994191588	-1.0083830328433774	-0.1671935994191588	0.3359717581986323
ENSG00000010030	-0.5278286690124987	-3.5544911478551717	-0.5278286690124987	0.9696617060620133
ENSG00000010072	-0.7388821401391129	-6.009799211688435	-0.7388821401391129	0.6254784147843924
ENSG00000010165	-0.30938004672401126	-2.989394785390969	-0.30938004672401126	0.512491668892486
ENSG00000010219	0.6126065842263286	3.982318288597376	0.6126065842263286	0.6020025855340101
ENSG00000010244	-0.057430090306720825	-0.4399071461890892	-0.057430090306720825	0.3484850567447653
ENSG00000010256	1.2291622988939366	8.860126683216485	1.2291622988939366	1.1832893627074452
ENSG00000010270	0.3804085447429486	2.9129589141932195	0.3804085447429486	0.6864067560648689
ENSG00000010278	1.122173627519294	8.367185021532045	1.122173627519294	1.1252426103003974
ENSG00000010292	0.5586613922294971	4.567487014842061	0.5586613922294971	0.8198500547139921
ENSG00000010295	0.17248315447827972	0.4099114506622021	0.17248315447827972	0.6596461986044402
ENSG00000010310	0.5574720131811272	4.4268504084073355	0.5574720131811272	1.032563227944887
ENSG00000010318	0.17292084376946903	1.727025271342682	0.17292084376946903	0.8162640726084809
ENSG00000010319	0.13430493672555413	0.06945822286859364	0.13430493672555413	0.6640971481124768
ENSG00000010322	0.1858961955676646	1.516701086817875	0.1858961955676646	0.538244140061366
ENSG00000010327	-0.06398677012396935	-4.211065664309979	-0.06398677012396935	1.7038310789722413
ENSG00000010361	0.880287464799365	6.668218302790832	0.880287464799365	0.9068887420297367
ENSG00000010404	0.9859234391604105	7.279490959368558	0.9859234391604105	0.9822602805472669
ENSG00000010438	0.3439891759968267	4.253621211696956	0.3439891759968267	0.7795053578790831
ENSG00000010539	-0.8469710305609212	-8.510543668870568	-0.8469710305609212	1.1549978252322126
ENSG00000010626	1.0371949180773223	6.365245659353711	1.0371949180773223	1.4798990316584835
ENSG00000010671	0.9033945961696443	10.755111679558517	0.9033945961696443	2.050389144749568
ENSG00000010704	0.2661759332829803	2.6545729548291894	0.2661759332829803	1.3260422882740703
ENSG00000010803	0.08132357598577683	0.40967919103915595	0.08132357598577683	0.5638140077527939
ENSG00000010810	-0.021257782487411774	-0.1728114408266337	-0.021257782487411774	0.8157208910845204
ENSG00000010818	-0.9239207576089807	-8.047041830697145	-0.9239207576089807	1.0418459722943008
ENSG00000011007	-0.13196953619444346	-1.1470088357997255	-0.13196953619444346	0.4563353086894946
ENSG00000011009	0.5889866189340869	4.538107215170212	0.5889866189340869	1.0558016754599464
ENSG00000011021	-0.10707165546772779	-0.8833645548392351	-0.10707165546772779	0.8888514321627811
ENSG00000011028	0.4655357395596762	4.72291587310979	0.4655357395596762	1.0341410882962416
ENSG00000011052	0.650206575115309	5.163794903354463	0.650206575115309	1.1432919333569151
ENSG00000011105	0.3047685249690515	2.0695332804488302	0.3047685249690515	0.5936476573323671
ENSG00000011114	-0.7058473621333342	-4.807500581796998	-0.7058473621333342	0.5259422466687876
ENSG00000011132	0.036252228698902586	-0.4326362470437146	0.036252228698902586	0.5385072542087173
ENSG00000011143	0.3569429877110149	2.8854459027264756	0.3569429877110149	0.7030988706788145
ENSG00000011198	-0.3850599758654047	-2.649841751914382	-0.3850599758654047	0.3155407373895513
ENSG00000011201	0.2208461420919847	2.0564214336459625	0.2208461420919847	0.4358628687529222
ENSG00000011243	0.2916889050256778	1.5381205100568411	0.2916889050256778	0.7108855065723363
ENSG00000011258	-0.2517295230604051	-2.7737137487541235	-0.2517295230604051	0.7884902062373401
ENSG00000011260	-0.13052164206580086	-0.693088217780457	-0.13052164206580086	0.575759242314697
ENSG00000011275	-0.45525684336485955	-3.180736862561915	-0.45525684336485955	0.3473909735332947
ENSG00000011295	0.4863025209836356	3.224657904347247	0.4863025209836356	0.4754698754959057
ENSG00000011304	0.17924963028540022	2.046135961657246	0.17924963028540022	0.6467184660833012
ENSG00000011332	-0.2662962566589613	-2.3397413721224645	-0.2662962566589613	0.5205730781792799
ENSG00000011347	0.16016097615296807	1.1395736682030806	0.16016097615296807	0.8590174651806192
ENSG00000011376	0.24197484177568826	1.5569245476140297	0.24197484177568826	0.49471512546534124
ENSG00000011405	-0.030674893631705728	0.1466920441953338	-0.030674893631705728	0.5676771530738567
ENSG00000011422	-0.20019475802161288	-2.4121011433788273	-0.20019475802161288	1.252671971932374
ENSG00000011426	-0.17086992905661272	0.006816180184770418	-0.17086992905661272	0.7449241066643062
ENSG00000011451	0.3255618044089529	2.086564598782267	0.3255618044089529	0.7414984364137057
ENSG00000011454	-0.13328339400830097	-1.364504552980409	-0.13328339400830097	0.5555467089105427
ENSG00000011465	0.4238779502474183	3.5987752103341126	0.4238779502474183	0.6381172146586761
ENSG00000011478	0.6553099821348162	4.118059995022041	0.6553099821348162	1.0004051586860043
ENSG00000011485	0.7243041445965132	5.589137983647244	0.7243041445965132	0.7095739100433297
ENSG00000011523	-0.7173669894864619	-4.129600117402644	-0.7173669894864619	0.6184314858521515
ENSG00000011566	-0.4387853278279557	-4.065931195730676	-0.4387853278279557	0.6597326141025248
ENSG00000011638	0.19632958040217785	1.6374884905109934	0.19632958040217785	0.7516800968425132
ENSG00000011677	0.42725903879999794	4.545822197382419	0.42725903879999794	1.2345380143536997
ENSG00000012048	0.03611946849112227	0.7567972062708765	0.03611946849112227	0.6179968519486765
ENSG00000012061	0.6147788583015307	5.283203144979145	0.6147788583015307	0.7839887057363153
ENSG00000012124	0.18246861044754645	0.46347434598177484	0.18246861044754645	0.5502021637307544
ENSG00000012171	0.79026622996649	6.7286883848101215	0.79026622996649	1.0229117933660952
ENSG00000012174	0.0006736721020647838	1.3536166103761553	0.0006736721020647838	0.6744586844467009
ENSG00000012211	-0.3954229608579661	-4.264854659424661	-0.3954229608579661	0.761525786871437
ENSG00000012232	-0.4268444941538518	-2.3250945881132603	-0.4268444941538518	0.39579768952123584
ENSG00000012660	0.21748827003716434	2.2882163252346013	0.21748827003716434	0.8301656399426098
ENSG00000012779	0.6869253607691718	8.342783974538005	0.6869253607691718	1.5657207866524099
ENSG00000012822	1.1110510149805766	7.902480647477948	1.1110510149805766	1.0527907125208387
ENSG00000012963	0.20295128550545558	1.8869749484651388	0.20295128550545558	0.4069507207358245
ENSG00000012983	-0.1302032036691022	-0.92381699026456	-0.1302032036691022	0.6503644150397532
ENSG00000013016	-0.045251828036230346	0.016892624348990505	-0.045251828036230346	0.24671923633957213
ENSG00000013275	0.7457481881575848	5.755934955495939	0.7457481881575848	0.7475474907097865
ENSG00000013288	0.7913167744445	6.675902013914679	0.7913167744445	1.161023809757082
ENSG00000013297	-0.547957378754121	-4.951723367286004	-0.547957378754121	0.6974463539291634
ENSG00000013306	2.077401407989533	15.040678352410623	2.077401407989533	1.8075219872136314
ENSG00000013364	0.8027243533579677	5.580543902762517	0.8027243533579677	1.0360805511294038
ENSG00000013374	0.2609727321130787	3.547730824555355	0.2609727321130787	0.8138539398406095
ENSG00000013375	0.14528342527868413	0.9877836904420292	0.14528342527868413	0.35415173115347853
ENSG00000013392	-0.7583256170191238	-8.010358875255186	-0.7583256170191238	1.1445868448460226
ENSG00000013441	-1.1502157134201483	-10.468028895061549	-1.1502157134201483	1.2408573692596092
ENSG00000013503	-0.5523486257551075	-4.106271358441202	-0.5523486257551075	0.613561551812537
ENSG00000013523	0.0891315902016797	1.6695535007087707	0.0891315902016797	0.5091325305022795
ENSG00000013561	-0.03354491928246754	0.08679726846601078	-0.03354491928246754	0.39455326074226016
ENSG00000013563	0.9207828309034546	7.368797111379356	0.9207828309034546	0.958566421684723
ENSG00000013573	0.2818871680473964	1.7107406927352042	0.2818871680473964	0.6565268476198547
ENSG00000013583	0.2761428640514461	2.8339731956482126	0.2761428640514461	0.6277017909492668
ENSG00000013588	-0.5083945237956053	-3.6450785850877683	-0.5083945237956053	0.5412249075666145
ENSG00000013619	-0.4468801088948604	-3.259023031038092	-0.4468801088948604	0.8031044079319681
ENSG00000013810	0.080625729458391	0.9426409912036791	0.080625729458391	0.5226285919659445
ENSG00000014123	-0.15886751625224096	-0.4562480622758633	-0.15886751625224096	0.6277679338674504
ENSG00000014138	-0.07126730124052215	-0.15754551667188904	-0.07126730124052215	0.44282861179490945
ENSG00000014164	-0.41881766478229937	-3.571376010804616	-0.41881766478229937	0.5526160408449629
ENSG00000014216	1.109919761205894	9.32083730001735	1.109919761205894	1.1940380135587083
ENSG00000014641	1.5347827512965677	11.878488664068307	1.5347827512965677	1.6193653377504933
ENSG00000014824	0.614483457031883	5.98159738549454	0.614483457031883	1.0387040138558763
ENSG00000014914	-0.029626895604460548	-0.8848015903605897	-0.029626895604460548	0.8466703550343588
ENSG00000014919	0.6915023999240769	5.446597256102634	0.6915023999240769	0.91697256104265
