gene_id	saluki_human_pc1
ENSG00000005194	3.295739654746
ENSG00000005206	6.03364596808781
ENSG00000005238	-6.58419178611749
ENSG00000005243	12.365983968746
ENSG00000005249	5.77563701049068
ENSG00000005302	3.70484244964994
ENSG00000005339	-5.77832462319572
ENSG00000005436	1.25763793567173
ENSG00000005448	8.06094995539578
ENSG00000005469	1.44265951661117
ENSG00000005471	2.712473927064
ENSG00000005483	-6.61891499336828
ENSG00000005486	5.07253432341684
ENSG00000005513	-5.48533485392922
ENSG00000005700	-0.880790173411205
ENSG00000005801	-3.98182335725202
ENSG00000005810	-2.24868749820589
ENSG00000005812	-6.54309106995372
ENSG00000005844	2.83337452566376
ENSG00000005882	6.03768364377727
ENSG00000005884	3.82389125123848
ENSG00000005889	-8.58006336437946
ENSG00000005893	8.0662418983343
ENSG00000005961	6.26302797651854
ENSG00000006007	3.95941490303511
ENSG00000006016	5.4585356762377
ENSG00000006025	0.528917984120597
ENSG00000006042	8.04530404502336
ENSG00000006047	8.14619214072504
ENSG00000006062	-10.5503637155955
ENSG00000006071	3.06880193469593
ENSG00000006118	7.3625506913278
ENSG00000006125	7.60306973101186
ENSG00000006194	-7.50311201340108
ENSG00000006210	-10.5421673222508
ENSG00000006282	8.42758048462074
ENSG00000006283	1.86867545462192
ENSG00000006327	-5.65254905523179
ENSG00000006377	-7.4649034391066
ENSG00000006432	-7.31994319696874
ENSG00000006451	0.311430236098021
ENSG00000006453	0.933827638451909
ENSG00000006459	-5.22380960876853
ENSG00000006468	-1.37030876481751
ENSG00000006530	3.26342878347312
ENSG00000006534	5.35469301445297
ENSG00000006576	1.87367027007201
ENSG00000006607	-1.01355047937698
ENSG00000006625	6.44128679545169
ENSG00000006634	-5.79215089198425
ENSG00000006638	-1.74475888575376
ENSG00000006652	-5.36212502375278
ENSG00000006695	-3.83171977674625
ENSG00000006704	-3.60512837765667
ENSG00000006712	-0.872357909166665
ENSG00000006715	5.87208525794691
ENSG00000006740	0.260413748185902
ENSG00000006744	3.56101599627562
ENSG00000006747	5.32179535989706
ENSG00000006756	4.04195421131391
ENSG00000006757	5.98990462251199
ENSG00000006831	-1.64940974958543
ENSG00000006837	-0.647467707941012
ENSG00000007038	9.97135263331792
ENSG00000007047	0.133116607170814
ENSG00000007062	2.80330006968637
ENSG00000007080	10.4926030408894
ENSG00000007129	-0.816133272759114
ENSG00000007168	-1.59179810510737
ENSG00000007171	-2.24557042205222
ENSG00000007202	4.95012436738774
ENSG00000007216	3.67699828516705
ENSG00000007237	-0.0677507392128871
ENSG00000007255	12.0998140500872
ENSG00000007264	6.09412888296704
ENSG00000007312	0.362585987303636
ENSG00000007341	0.74127942882469
ENSG00000007372	-6.06991719808192
ENSG00000007376	-2.33404058019404
ENSG00000007384	3.80918910144754
ENSG00000007392	-1.73372104365146
ENSG00000007402	8.81046365532704
ENSG00000007516	4.66074699872686
ENSG00000007520	3.96149590331278
ENSG00000007541	5.79171777171621
ENSG00000007545	-4.42114867585968
ENSG00000007866	-1.82004324063502
ENSG00000007923	1.96327249524726
ENSG00000007944	-10.1060115154441
ENSG00000007968	-5.65865685491775
ENSG00000008018	5.86823995339375
ENSG00000008056	2.48594863661823
ENSG00000008083	-6.32445905778338
ENSG00000008086	-5.89751471577223
ENSG00000008128	2.21954420186018
ENSG00000008130	2.8273420183539
ENSG00000008256	-1.34562462303186
ENSG00000008277	1.00943589050737
ENSG00000008282	3.32440248711642
ENSG00000008283	2.28760965244469
ENSG00000008294	1.34793246005679
ENSG00000008300	-0.326846474179847
ENSG00000008311	4.71897336666857
ENSG00000008323	-3.25585511240301
ENSG00000008324	-4.46623612408858
ENSG00000008382	6.82906061184633
ENSG00000008394	10.1846508586086
ENSG00000008405	0.023344217543065
ENSG00000008441	0.612146078197139
ENSG00000008513	-9.08016246150837
ENSG00000008516	2.54701934404211
ENSG00000008517	5.71742545333574
ENSG00000008710	1.77576426104163
ENSG00000008735	4.29055463961613
ENSG00000008838	5.06741389421132
ENSG00000008853	-3.69037904617988
ENSG00000008869	-1.68084556652343
ENSG00000008952	0.0951738413623683
ENSG00000008988	10.8438539688772
ENSG00000009307	7.90525014382546
ENSG00000009335	-0.481515672658331
ENSG00000009413	-5.80762669634604
ENSG00000009694	0.618401390097616
ENSG00000009709	-1.7893641713107
ENSG00000009780	-1.629401128049
ENSG00000009790	-8.79985565136513
ENSG00000009830	3.88580798309009
ENSG00000009844	2.08754669163092
ENSG00000009950	3.86511676202963
ENSG00000009954	-2.76397107108892
ENSG00000010017	-1.0212674293644
ENSG00000010072	-6.17783956017986
ENSG00000010165	-2.71257746238448
ENSG00000010219	3.8742822442026
ENSG00000010244	-0.661645688663577
ENSG00000010256	8.04496215304163
ENSG00000010270	2.89306405900113
ENSG00000010278	8.00167553065572
ENSG00000010282	-5.90449628425612
ENSG00000010292	4.36397517243174
ENSG00000010295	-0.70570203145927
ENSG00000010310	3.15530763594382
ENSG00000010318	2.07399514014401
ENSG00000010319	0.0679665778582099
ENSG00000010322	1.46671200507596
ENSG00000010327	-4.42953093182204
ENSG00000010361	6.08960050090806
ENSG00000010404	8.30532688552368
ENSG00000010539	-8.75125477224039
ENSG00000010626	6.20442738027134
ENSG00000010671	7.57380972907671
ENSG00000010704	2.28553653444028
ENSG00000010803	0.100568454890994
ENSG00000010810	-0.407333911888056
ENSG00000010818	-8.73528787267095
ENSG00000011007	-1.74362338518093
ENSG00000011009	4.21119490024554
ENSG00000011021	-1.13083742576482
ENSG00000011028	5.19038641540055
ENSG00000011052	5.97059675024019
ENSG00000011083	4.10498960551207
ENSG00000011105	2.84491205116066
ENSG00000011114	-5.27146694782949
ENSG00000011132	-0.470616612054159
ENSG00000011143	2.80541598535083
ENSG00000011198	-2.64613077334994
ENSG00000011201	1.2380143800052
ENSG00000011243	1.19721562973919
ENSG00000011258	-2.65432623953985
ENSG00000011260	-0.789537902127643
ENSG00000011275	-3.29202555958486
ENSG00000011295	3.00502050287127
ENSG00000011304	1.99197129742913
ENSG00000011332	-1.78405090022023
ENSG00000011347	3.50099888802455
ENSG00000011376	1.20840509871863
ENSG00000011405	-0.0536179129127476
ENSG00000011422	-1.57760776879689
ENSG00000011426	-0.314505056962463
ENSG00000011451	2.63629382375005
ENSG00000011454	-1.37709685545414
ENSG00000011478	4.24876128598905
ENSG00000011485	5.41087957415072
ENSG00000011523	-3.97654299187382
ENSG00000011566	-4.17902220694431
ENSG00000011590	-2.7401955072118
ENSG00000011600	2.35705580384729
ENSG00000011638	1.57520343952362
ENSG00000011677	4.64377996081548
ENSG00000012048	0.540119955056051
ENSG00000012061	5.19394688986909
ENSG00000012124	1.74083881915176
ENSG00000012171	8.77989450761869
ENSG00000012174	1.16694718340394
ENSG00000012211	-4.30613921707286
ENSG00000012232	-2.56838093842451
ENSG00000012660	2.09310462197111
ENSG00000012779	9.65718595485984
ENSG00000012822	7.9536810740624
ENSG00000012963	1.70240264763032
ENSG00000012983	-0.994271414950126
ENSG00000013016	-0.127102302750005
ENSG00000013275	5.39227251599255
ENSG00000013288	7.25320612130466
ENSG00000013297	-4.25854239844779
ENSG00000013306	14.8717564906976
ENSG00000013364	4.73593465039604
ENSG00000013374	3.53562205653779
ENSG00000013375	1.06824152949659
ENSG00000013392	-8.40878807033441
ENSG00000013441	-11.3828136755653
ENSG00000013503	-4.38672692959477
ENSG00000013523	1.74154870896581
ENSG00000013561	0.0127748621707956
ENSG00000013563	6.98463908595715
ENSG00000013573	1.54622375801473
ENSG00000013583	2.57904411010549
ENSG00000013588	-3.8979000843997
ENSG00000013619	-2.99133156765713
ENSG00000013725	1.49797978676949
ENSG00000013810	0.897136868783201
ENSG00000014123	-0.677024057649175
ENSG00000014138	-0.260194707894799
ENSG00000014164	-3.43869232201749
ENSG00000014216	8.69448205986417
ENSG00000014641	10.7889358676316
ENSG00000014824	5.74897616956177
ENSG00000014914	-1.26494335568068
ENSG00000014919	5.38713155449481
ENSG00000015133	-4.79013574900042
ENSG00000015153	-1.30690914461433
ENSG00000015171	0.0476926928799629
ENSG00000015285	2.70453287816374
ENSG00000015413	5.79746681794145
ENSG00000015475	5.62958310154008
ENSG00000015479	5.16858784212498
ENSG00000015532	-3.05196670775132
ENSG00000015676	0.996665511294335
ENSG00000016082	-11.9026925984904
ENSG00000016391	-0.252849335883377
ENSG00000016864	1.08811689460436
ENSG00000017260	4.69307019192209
ENSG00000017427	5.06441822131151
ENSG00000017483	7.08850032326458
ENSG00000017797	2.74194154089405
ENSG00000018189	2.25986207832469
ENSG00000018236	4.8093396342412
ENSG00000018280	4.24009803799436
ENSG00000018408	-2.04946775428911
ENSG00000018510	2.13295612788683
ENSG00000018610	1.46794717448511
ENSG00000018699	0.585897163932864
ENSG00000018869	-3.7244367156396
ENSG00000019102	-0.977554852741225
ENSG00000019144	-0.479717587259847
ENSG00000019169	0.198253106902768
ENSG00000019485	-4.99551475192765
ENSG00000019549	-13.0818550001888
ENSG00000019582	4.54834842090584
ENSG00000019995	-6.37916626344396
ENSG00000020129	2.60380171553504
ENSG00000020181	1.77899484703559
ENSG00000020256	-6.00002658253294
ENSG00000020426	0.0691805764951868
ENSG00000020577	-3.71184081327231
ENSG00000020633	-4.40424252670102
ENSG00000020922	2.95587437840991
ENSG00000021355	3.0597062288237
ENSG00000021574	-0.889408850488077
ENSG00000021645	-1.52187839650205
ENSG00000021762	0.835616109211577
ENSG00000021776	0.555451593585127
ENSG00000021826	8.1113725151196
ENSG00000022267	8.43260605705018
ENSG00000022277	5.92054402556514
ENSG00000022556	1.93853889002752
ENSG00000022567	-3.7444018299177
ENSG00000022840	3.97051264753983
ENSG00000022976	-3.42004713254209
ENSG00000023041	0.434610093341801
ENSG00000023171	-5.69290984065907
ENSG00000023191	3.95411136034283
ENSG00000023228	5.94774493021769
ENSG00000023287	0.0962213434680118
ENSG00000023318	3.97985119853218
ENSG00000023330	-2.27346965973417
ENSG00000023445	-4.71631664550264
ENSG00000023516	-0.368624409685072
ENSG00000023572	0.287851815824263
ENSG00000023608	-4.25977199549888
ENSG00000023697	5.63447123717802
ENSG00000023734	6.06239542226692
ENSG00000023839	-0.757374867905414
ENSG00000023892	2.46771467955012
ENSG00000023902	-3.52691489582803
ENSG00000023909	-1.03822810563853
ENSG00000024048	-2.14379549165804
ENSG00000024422	4.0795117286926
ENSG00000024526	-1.06433957356203
ENSG00000024862	2.58937762779977
ENSG00000025039	0.174836972194757
ENSG00000025156	-6.76203021191515
ENSG00000025293	-3.96486583843821
ENSG00000025423	1.10255951917922
ENSG00000025434	2.69078336698338
ENSG00000025708	1.64745814035951
ENSG00000025770	4.88152928219208
ENSG00000025772	4.74407926695447
ENSG00000025796	4.19806004244356
ENSG00000025800	-1.34236140866084
ENSG00000026025	6.57402866050063
ENSG00000026103	-3.13039111135672
ENSG00000026297	8.67744927597179
ENSG00000026508	4.17902762516719
ENSG00000026559	-2.09905940387889
ENSG00000026652	-1.26507168787681
ENSG00000026751	-1.09386034101506
ENSG00000026950	0.103146765925709
ENSG00000027001	7.06196390621217
ENSG00000027075	-3.35852362363732
ENSG00000027644	0.0268206260408923
ENSG00000027697	-2.94148171734273
ENSG00000027847	2.95477765940268
ENSG00000027869	0.628740531854874
ENSG00000028116	0.201313906766968
ENSG00000028137	-1.28840095857217
ENSG00000028203	0.229647389072176
ENSG00000028277	-0.106813098487482
ENSG00000028310	-0.243860594835857
ENSG00000028528	3.20856030739622
ENSG00000028839	-5.38576006806188
ENSG00000029153	1.67480185996051
ENSG00000029363	0.720657192214807
ENSG00000029364	1.07901852606594
ENSG00000029534	0.296155097218924
ENSG00000029639	-2.0393544537343
ENSG00000029725	1.18953415302423
ENSG00000029993	3.4868389608907
ENSG00000030066	-0.467367524220352
ENSG00000030110	0.105633644339955
ENSG00000030419	-8.02950524817871
ENSG00000030582	10.3976199809298
ENSG00000031003	-0.758955736213444
ENSG00000031081	-5.48729698634634
ENSG00000031691	-2.34105607704819
ENSG00000031698	3.53292606061296
ENSG00000031823	-0.954677773256944
ENSG00000032219	-6.28624303286192
ENSG00000032389	2.21747632357636
ENSG00000032444	6.9453123326086
ENSG00000032742	0.44883399560254
ENSG00000033011	2.1217691936662
ENSG00000033030	-6.30512183638709
ENSG00000033050	4.10414142560846
ENSG00000033100	-2.81839493126195
ENSG00000033122	1.46478647296022
ENSG00000033170	-0.867793331051955
ENSG00000033178	1.56928030160602
ENSG00000033327	-3.59942155399792
ENSG00000033627	3.47762449190278
ENSG00000033800	-7.69406971401734
ENSG00000033867	-0.635007813138555
ENSG00000034053	2.18165218828437
ENSG00000034152	-1.25791874894628
ENSG00000034510	10.1875156283541
ENSG00000034533	-9.33610735495306
ENSG00000034677	-7.91066034222908
ENSG00000034693	2.59802380566059
ENSG00000034713	6.29819098570718
ENSG00000035115	0.229522350790238
ENSG00000035141	4.55997151130591
ENSG00000035403	3.85622056036037
ENSG00000035499	3.29745585963382
ENSG00000035664	0.0352134165805242
ENSG00000035681	-0.162625267399777
ENSG00000035687	0.467683651859099
ENSG00000035720	5.31622737546281
ENSG00000035862	5.10659696197416
ENSG00000035928	-0.797316175784753
ENSG00000036054	-1.31258609756811
ENSG00000036257	-1.81844062101834
ENSG00000036448	0.275872375634102
ENSG00000036530	-0.967649137250567
ENSG00000036549	-5.25283051836078
ENSG00000036672	-8.90597242809543
ENSG00000037042	0.650363937031562
ENSG00000037241	4.94156099482831
ENSG00000037280	2.23000874401655
ENSG00000037474	1.00094193822297
ENSG00000037637	-8.53703012262584
ENSG00000037749	-3.59942391934388
ENSG00000037757	4.25320349367192
ENSG00000037897	-3.05466412659516
ENSG00000037965	-8.44910147330591
ENSG00000038002	6.48536456703028
ENSG00000038210	3.06261863940785
ENSG00000038219	-2.30543420781398
ENSG00000038274	-0.0169121094723499
ENSG00000038295	-0.750441732086361
ENSG00000038358	2.81283664845478
ENSG00000038382	-1.70364700816359
ENSG00000038427	2.19303782092944
ENSG00000038532	0.351420342827289
ENSG00000039068	5.91848634062038
ENSG00000039123	-0.0269367438334245
ENSG00000039319	0.00868293575341317
ENSG00000039523	3.42198828012174
ENSG00000039560	2.49967619852955
ENSG00000039650	5.28731529861059
ENSG00000040199	-5.94802639239462
ENSG00000040275	-0.716064261637562
ENSG00000040341	2.54752844225536
ENSG00000040487	-2.98060170498188
ENSG00000040531	-0.792912921095887
ENSG00000040608	-4.7016066430039
ENSG00000040633	-9.8315850618129
ENSG00000040933	0.344626202442449
ENSG00000041353	1.17717179772023
ENSG00000041357	7.29176520815934
ENSG00000041515	0.121345725377597
ENSG00000041802	-0.293385120004939
ENSG00000041880	5.038596378297
ENSG00000041982	3.23732553665958
ENSG00000041988	-6.5697695522208
ENSG00000042088	-1.31449332606724
ENSG00000042286	1.04191615831998
ENSG00000042317	-5.07629623866985
ENSG00000042429	-9.95190481171376
ENSG00000042445	5.41665971753801
ENSG00000042493	10.0176437907383
ENSG00000042753	6.79401196574339
ENSG00000043039	-0.802751194912472
ENSG00000043093	-2.55514878884282
ENSG00000043143	-6.07059851641428
ENSG00000043355	-9.64479628725241
ENSG00000043462	-2.104191764111
ENSG00000043514	0.0710756234661964
ENSG00000043591	-4.04741421490333
ENSG00000044090	2.32323997908921
ENSG00000044115	7.49541948923313
ENSG00000044446	3.45316454585938
ENSG00000044459	-2.55684717995699
ENSG00000044524	-2.27104400548493
ENSG00000044574	1.0872171285765
ENSG00000046604	5.05077686298792
ENSG00000046647	0.615802877368949
ENSG00000046651	-0.731673999497761
ENSG00000046653	3.99138881479628
ENSG00000046889	-0.931301432840219
ENSG00000047056	-5.4458432943829
ENSG00000047188	0.36605442923091
ENSG00000047230	3.53818782449155
ENSG00000047249	1.29649646333671
ENSG00000047315	1.64291596043095
ENSG00000047346	-1.86183720696188
ENSG00000047365	-5.50610529715279
ENSG00000047410	0.234334803779266
ENSG00000047457	3.91550319751199
ENSG00000047578	-2.45014877346211
ENSG00000047579	-0.782730670119564
ENSG00000047597	0.346658077305961
ENSG00000047621	-0.863606964223145
ENSG00000047634	3.0393016689437
ENSG00000047644	1.43502898013015
ENSG00000047648	0.914842066323045
ENSG00000047849	4.96821615508424
ENSG00000047932	-4.4377041841502
ENSG00000048028	1.01913330489733
ENSG00000048052	-3.25894848812031
ENSG00000048140	5.21443182946702
ENSG00000048162	-4.35172229809037
ENSG00000048342	0.99985577837363
ENSG00000048392	0.999832039538845
ENSG00000048405	-8.31219735684818
ENSG00000048462	-3.01642874202598
ENSG00000048471	-2.169841167767
ENSG00000048540	-2.97240749011862
ENSG00000048544	2.2264744283652
ENSG00000048649	-4.95633448430862
ENSG00000048707	-1.60910408662786
ENSG00000048740	3.8646904005251
ENSG00000048828	2.58128755034128
ENSG00000048991	3.04102669499915
ENSG00000049089	5.52594129607366
ENSG00000049130	-3.25693434138261
ENSG00000049167	1.74687823529509
ENSG00000049192	-2.06833648966194
ENSG00000049239	-0.0509475774693186
ENSG00000049245	2.65528339238859
ENSG00000049246	0.523566452444144
ENSG00000049249	-1.74524408979979
ENSG00000049283	-2.69866335989375
ENSG00000049323	3.55168756095476
ENSG00000049449	5.87900402086782
ENSG00000049540	-0.219141646801047
ENSG00000049541	4.20244712447949
ENSG00000049618	-4.75903969465667
ENSG00000049656	7.16515831058425
ENSG00000049759	-1.16606451018649
ENSG00000049768	-0.907254757705688
ENSG00000049769	-0.164897915082359
ENSG00000049860	10.0523263243652
ENSG00000049883	-1.94485665454198
ENSG00000050130	-1.52543886992589
ENSG00000050165	3.59532142374764
ENSG00000050327	-4.51988712887367
ENSG00000050344	-1.11459187815556
ENSG00000050393	5.17479997361198
ENSG00000050405	0.621041006865564
ENSG00000050426	5.03572508052634
ENSG00000050438	1.54753308438214
ENSG00000050555	5.88751664990464
ENSG00000050628	-2.51782666806811
ENSG00000050730	0.0897871515163278
ENSG00000050748	5.34013712348091
ENSG00000050767	3.06535170830482
ENSG00000050820	-6.01005848667288
ENSG00000051009	-3.16920999615385
ENSG00000051108	-6.91631452681824
ENSG00000051128	4.16986096138021
ENSG00000051180	0.375058306724499
ENSG00000051341	-2.10180273555768
ENSG00000051382	-3.51058138347276
ENSG00000051523	13.2272039276901
ENSG00000051596	4.18711264342981
ENSG00000051620	6.44336451893622
ENSG00000051825	0.0248029050613455
ENSG00000052126	-5.29704181222948
ENSG00000052344	-0.1214118355914
ENSG00000052723	2.46068713748498
ENSG00000052749	1.29118232381881
ENSG00000052795	-4.73640261166873
ENSG00000052802	-4.46028256206696
ENSG00000052841	0.935145547473104
ENSG00000052850	-6.43879277150256
ENSG00000053108	0.381366278694653
ENSG00000053254	-3.44794909426351
ENSG00000053371	8.04781993929552
ENSG00000053372	0.134826092140302
ENSG00000053438	-5.42167641244657
ENSG00000053501	2.40951091055189
ENSG00000053524	-0.505717924179255
ENSG00000053747	0.314783118446469
ENSG00000053770	-2.10605242900474
ENSG00000053900	0.876056308052228
ENSG00000053918	6.71965836991531
ENSG00000054116	1.99668796760216
ENSG00000054118	1.59192908897883
ENSG00000054148	11.8760689492869
ENSG00000054179	10.4460850534978
ENSG00000054219	0.0811052082961209
ENSG00000054267	-7.64566551657156
ENSG00000054277	0.776404943103395
ENSG00000054282	-2.00520238773428
ENSG00000054356	6.21517420860522
ENSG00000054392	3.07616530021108
ENSG00000054523	-1.77949316006032
ENSG00000054598	-11.1305627387161
ENSG00000054611	1.48097106920687
ENSG00000054654	1.74891887020899
ENSG00000054690	1.29461477534404
ENSG00000054793	1.84095168756616
ENSG00000054965	-0.519511804893979
ENSG00000054967	-4.52142576221601
ENSG00000054983	6.33947292327923
ENSG00000055044	1.93758670211693
ENSG00000055070	2.75054780711913
ENSG00000055118	3.18008350419807
ENSG00000055130	-1.025631226726
ENSG00000055147	2.12117997579033
ENSG00000055163	6.25854465608794
ENSG00000055208	-3.75643227457556
ENSG00000055211	2.05707025814943
ENSG00000055332	1.12591219337073
ENSG00000055483	-4.59418649914153
ENSG00000055609	-3.37065581721339
ENSG00000055732	5.43900345476858
ENSG00000055917	-4.40215943296392
ENSG00000055950	2.69665704454311
ENSG00000055955	1.61051411906943
ENSG00000056050	1.59115909229684
ENSG00000056097	1.58291443073967
ENSG00000056277	-7.35990165634602
ENSG00000056487	-2.84821182097783
ENSG00000056558	-0.524820891871437
ENSG00000056586	-0.981913085533416
ENSG00000056736	1.12060188747953
ENSG00000056972	-6.68916192081661
ENSG00000056998	3.84129869956762
ENSG00000057019	-0.777480565766223
ENSG00000057252	3.18132596239191
ENSG00000057294	-1.47708358212129
ENSG00000057593	-1.06891126086382
ENSG00000057608	4.49347430194693
ENSG00000057657	-8.3392141049184
ENSG00000057663	-0.787027904663655
ENSG00000057704	-9.91135893938919
ENSG00000057757	2.41620760991082
ENSG00000057935	0.243305907922086
ENSG00000058056	-0.344024350971351
ENSG00000058063	1.95394651113921
ENSG00000058085	3.84430098630177
ENSG00000058091	-0.51344049384341
ENSG00000058262	4.18829565339194
ENSG00000058272	-4.98116783848564
ENSG00000058335	-0.869254920345087
ENSG00000058404	2.9762728229759
ENSG00000058453	-0.0610554270848832
ENSG00000058600	-1.21969583348031
ENSG00000058668	2.35898595411529
ENSG00000058673	-2.35600863234142
ENSG00000058729	-6.7764082820848
ENSG00000058799	4.60817161268412
ENSG00000058804	1.88118207129328
ENSG00000059122	0.474961310998232
ENSG00000059145	-1.40627260307032
ENSG00000059377	4.64397853245674
ENSG00000059378	0.657305122044946
ENSG00000059573	6.10262615152592
ENSG00000059588	1.69507117995468
ENSG00000059691	3.16643266606671
ENSG00000059728	-5.19133498170763
ENSG00000059758	-6.41614938812964
ENSG00000059769	1.17215217421411
ENSG00000059804	-4.29467806932656
ENSG00000059915	1.30741153253716
ENSG00000060069	-5.3014938362847
ENSG00000060138	7.62912139670381
ENSG00000060140	-2.02033247034309
ENSG00000060237	-0.329551329436913
ENSG00000060339	0.847945042757534
ENSG00000060491	-3.07847604310878
ENSG00000060558	0.7837425871754
ENSG00000060642	-1.65532697593324
ENSG00000060656	3.62589331144615
ENSG00000060688	0.0533896925377424
ENSG00000060749	-2.24637454208808
ENSG00000060762	6.67006094080943
ENSG00000060971	4.69160595040186
ENSG00000060982	6.61057640129657
ENSG00000061273	0.650572287617454
ENSG00000061337	-7.86770750227012
ENSG00000061455	-5.91485695443029
ENSG00000061656	3.67600319615246
ENSG00000061676	2.81510857412831
ENSG00000061794	1.51116740996916
ENSG00000061936	-3.50084950911436
ENSG00000061938	3.20491091187502
ENSG00000061987	-0.182584035795486
ENSG00000062038	2.09564095554428
ENSG00000062194	-4.25359682834888
ENSG00000062282	0.247072204618983
ENSG00000062370	-8.21353763439318
ENSG00000062485	6.71292434058646
ENSG00000062524	3.72459992209594
ENSG00000062582	4.58258435980538
ENSG00000062598	-2.06565384613828
ENSG00000062650	-5.15737712910983
ENSG00000062716	1.96921009996423
ENSG00000062725	-3.82871974790704
ENSG00000062822	6.72927424488803
ENSG00000063046	1.73270452338341
ENSG00000063127	-1.42369503604704
ENSG00000063169	-6.59385804675834
ENSG00000063176	-1.0146160514253
ENSG00000063177	9.10184263126491
ENSG00000063180	7.51106953308696
ENSG00000063241	4.08069602979116
ENSG00000063244	6.53665799414901
ENSG00000063245	7.76847220687951
ENSG00000063322	0.832728385112707
ENSG00000063438	-3.41947244261579
ENSG00000063587	-6.26180817954069
ENSG00000063601	1.32233485642995
ENSG00000063660	5.8123996752086
ENSG00000063761	1.45273637576698
ENSG00000063854	5.26503200171255
ENSG00000063978	-6.37071094756246
ENSG00000064012	-1.75907987206763
ENSG00000064042	0.980596880841704
ENSG00000064102	0.508396078981535
ENSG00000064115	9.67818580641705
ENSG00000064199	6.60478916489541
ENSG00000064201	-11.8586091552404
ENSG00000064225	1.66099417976853
ENSG00000064300	5.51363154276097
ENSG00000064309	-1.7176910558124
ENSG00000064313	0.731603535184085
ENSG00000064393	-0.26604683426379
ENSG00000064419	1.9948499697684
ENSG00000064489	-2.74283306386718
ENSG00000064490	4.53235447630038
ENSG00000064545	6.67550804004318
ENSG00000064547	0.3311685820394
ENSG00000064601	10.6328811849072
ENSG00000064607	2.34767173166706
ENSG00000064651	0.688771640244362
ENSG00000064652	2.82022812694497
ENSG00000064655	-3.95999318407046
ENSG00000064666	5.62402663534394
ENSG00000064687	7.62777274749716
ENSG00000064703	-10.1402904137858
ENSG00000064726	3.79286564186048
ENSG00000064763	4.63713901476841
ENSG00000064787	2.84554960126381
ENSG00000064886	5.72221096708268
ENSG00000064932	-3.54242051827269
ENSG00000064933	-0.0127525568228572
ENSG00000064961	8.47320926466789
ENSG00000064989	-1.79908003458075
ENSG00000064995	1.37410157602649
ENSG00000064999	-2.57912657462516
ENSG00000065000	2.93625940694671
ENSG00000065029	1.95708401575164
ENSG00000065054	2.88045204513877
ENSG00000065057	4.2925626837135
ENSG00000065060	-1.74475924734772
ENSG00000065135	2.63128512476039
ENSG00000065150	7.0278025180143
ENSG00000065154	6.0407019531908
ENSG00000065183	-0.915531694097666
ENSG00000065243	-1.13394149721875
ENSG00000065268	6.45323869188462
ENSG00000065308	-3.86825636793006
ENSG00000065320	2.25723061345715
ENSG00000065325	5.00495903836372
ENSG00000065328	-3.54230414665942
ENSG00000065357	0.888763089697562
